quantile,welfare_share,pop_share,avg_welfare,reporting_level,bin,country_code,year,welfare_type
76.07488268459011,0.010411751984840234,0.009999999999999898,75.43413286234966,national,59,ARE,2014,income
77.37241407551458,0.010589510360244136,0.010000000000000009,76.72200918970825,national,60,ARE,2014,income
78.69017715919968,0.010769984587984727,0.010000000000000009,78.02956212541356,national,61,ARE,2014,income
80.0293376426828,0.010953330937916839,0.010000000000000009,79.35792385941792,national,62,ARE,2014,income
81.39113332476755,0.01113971520861301,0.010000000000000009,80.70829561814001,national,63,ARE,2014,income
82.77688075200133,0.011329313600506818,0.010000000000000009,82.08195399047058,national,64,ARE,2014,income
84.18798260731278,0.011522313684081964,0.010000000000000009,83.48025794239432,national,65,ARE,2014,income
85.62593593074848,0.011718915475877778,0.010000000000000009,84.90465661275209,national,66,ARE,2014,income
87.09234128756,0.011919332637106872,0.010000000000000009,86.35669799733971,national,67,ARE,2014,income
88.58891301762598,0.012123793812036654,0.010000000000000009,87.83803864560926,national,68,ARE,2014,income
90.11749072246816,0.012332544126130718,0.010000000000000009,89.35045451484592,national,69,ARE,2014,income
91.6800521726968,0.012545846867288657,0.010000000000000009,90.89585315091016,national,70,ARE,2014,income
93.27872785055405,0.012763985377559517,0.010000000000000009,92.47628739388156,national,71,ARE,2014,income
94.91581738050087,0.012987265187504371,0.009999999999999898,94.09397084171961,national,72,ARE,2014,income
96.59380814700812,0.013216016431225386,0.010000000000000009,95.75129534737363,national,73,ARE,2014,income
98.31539645475507,0.01345059658708414,0.010000000000000009,97.45085087555799,national,74,ARE,2014,income
100.08351165470125,0.013691393597687562,0.010000000000000009,99.19544810733633,national,75,ARE,2014,income
101.90134374304272,0.013938829433173039,0.010000000000000009,100.98814425646616,national,76,ARE,2014,income
103.7723750428184,0.014193364174602263,0.010000000000000009,102.8322726539743,national,77,ARE,2014,income
105.70041670497288,0.01445550071008761,0.010000000000000009,104.73147677203906,national,78,ARE,2014,income
107.68965092361486,0.01472579015584885,0.010000000000000009,106.68974950006128,national,79,ARE,2014,income
109.74467995767979,0.015004838138799825,0.010000000000000009,108.71147866260218,national,80,ARE,2014,income
111.87058329961765,0.01529331210791307,0.010000000000000009,110.8014999909148,national,81,ARE,2014,income
114.07298464624209,0.015591949880226386,0.010000000000000009,112.96515903957435,national,82,ARE,2014,income
116.35813072779885,0.0159015696764796,0.010000000000000009,115.20838389562019,national,83,ARE,2014,income
118.73298456607706,0.016223081964200303,0.010000000000000009,117.537770982838,national,84,ARE,2014,income
121.20533639839951,0.016557503507024895,0.009999999999999898,119.96068685042752,national,85,ARE,2014,income
123.78393637306029,0.016905974124287626,0.010000000000000009,122.48538959781158,national,86,ARE,2014,income
126.47865426480332,0.017269776802763204,0.010000000000000009,125.12117458613659,national,87,ARE,2014,income
129.30067297684124,0.017650361984726692,0.010000000000000009,127.87855040756186,national,88,ARE,2014,income
132.26272463171708,0.01804937709978105,0.010000000000000009,130.76945284616406,national,89,ARE,2014,income
